                   AC_BR_BONANZA   Too many newlines in a row... spammy template
                     MILLION_USD   O milionach dolarów
                     MILLION_USD   Phrase clé d'escroquerie nigérienne (millions of dollars)
                     MILLION_USD   Talks about millions of dollars
                     MILLION_USD   Talks about millions of dollars
            MIME_BAD_ISO_CHARSET   MIME character set is an unknown ISO charset
            MIME_BAD_ISO_CHARSET   MIME character set é um charset ISO desconhecido
                   __MIME_BASE64   Bevat een base64 bijlage
              MIME_BASE64_BLANKS   Überflüssige Leerzeilen bei der base64-Kodierung
              MIME_BASE64_BLANKS   Dodatkowe puste linie kodowane w Base64
              MIME_BASE64_BLANKS   Extra blank lines in base64 encoding
              MIME_BASE64_BLANKS   Extra witregels in base64 codering
              MIME_BASE64_BLANKS   Ligne blanches surnuméraires dans l'encodage BASE64
              MIME_BASE64_BLANKS   Possui linhas vazias extras em codificação base64
                   __MIME_BASE64   Enthält Anhang in base64-Kodierung
                   __MIME_BASE64   Includes a base64 attachment
                   __MIME_BASE64   Inclut un attachement en BASE64
                   __MIME_BASE64   Possui anexo no formato base64
                MIME_BASE64_TEXT   Bericht verborgen door middel van base64 codering
                MIME_BASE64_TEXT   Message text disguised using base64 encoding
                MIME_BASE64_TEXT   Tekst wiadomo¶ci zakamuflowany przy u¿yciu kodowania Base64
                MIME_BASE64_TEXT   Texte du message camouflé par encodage en BASE64
                MIME_BASE64_TEXT   Text getarnt durch base64-Kodierung
                MIME_BASE64_TEXT   Texto da mensagem está disfarçado usando codificação base64
                   __MIME_BASE64   Zawiera za³±cznik kodowany w Base64
            MIME_BOUND_DD_DIGITS   Bestimmtes Muster von Spam-Software in MIME-Begrenzung
            MIME_BOUND_DD_DIGITS   Padrão de spam conhecido em MIME boundary
            MIME_BOUND_DD_DIGITS   Spam tool pattern in MIME boundary
            MIME_BOUND_DIGITS_15   Bestimmtes Muster von Spam-Software in MIME-Begrenzung
            MIME_BOUND_DIGITS_15   Padrão de spam conhecido em MIME boundary
            MIME_BOUND_DIGITS_15   Spam tool patroon in MIME grens
            MIME_BOUND_DIGITS_15   Spam tool pattern in MIME boundary
             MIME_BOUND_MANY_HEX   Bestimmtes Muster von Spam-Software in MIME-Begrenzung
             MIME_BOUND_MANY_HEX   Motif caractéristique d'outil de spam dans les délimiteurs MIME
             MIME_BOUND_MANY_HEX   Na granicy MIME widaæ ¶lad narzêdzia spamerskiego
             MIME_BOUND_MANY_HEX   Padrão de spam conhecido em MIME boundary
             MIME_BOUND_MANY_HEX   Spam tool patroon in MIME grens
             MIME_BOUND_MANY_HEX   Spam tool pattern in MIME boundary
            MIME_CHARSET_FARAWAY   Jeu de caractères MIME exotique
            MIME_CHARSET_FARAWAY   MIME character set indica idioma estrangeiro
            MIME_CHARSET_FARAWAY   MIME character set indicates foreign language
            MIME_CHARSET_FARAWAY   MIME karakterset wijst op vreemde taal
            MIME_CHARSET_FARAWAY   MIME-Zeichensatz deutet auf fremde Sprache hin
            MIME_CHARSET_FARAWAY   zestaw znaków MIME wskazuje na jêzyk obcy
          MIME_HEADER_CTYPE_ONLY   'Content-Type' encontrado mas não existe MIME headers necessários
          MIME_HEADER_CTYPE_ONLY   'Content-Type' found without required MIME headers
          MIME_HEADER_CTYPE_ONLY   'Content-Type' gevonden zonder de benodigde MIME headers
          MIME_HEADER_CTYPE_ONLY   En-tête "Content-Type" présent sans les en-têtes MIME requis
          MIME_HEADER_CTYPE_ONLY   Kopfzeile "Content-Type" ohne MIME-Kopfzeilen gefunden
          MIME_HEADER_CTYPE_ONLY   Znaleziono nag³ówek 'Content-Type' lecz bez nag³ówków MIME
                MIME_HTML_MOSTLY   Mehrteilige MIME-Nachricht überwiegend in HTML
                MIME_HTML_MOSTLY   Mensagem multipart é composta em sua maioria por text/html
                MIME_HTML_MOSTLY   Message multipart principalement en MIME text/html
                MIME_HTML_MOSTLY   Multipart bericht bestaat voornamelijk uit text/html MIME
                MIME_HTML_MOSTLY   Multipart message mostly text/html MIME
                MIME_HTML_MOSTLY   Wiadomo¶æ wieloczê¶ciowa, g³ownie tekst/html MIME
                  MIME_HTML_ONLY   Bericht bestaat enkel uit text/html MIME delen
                  MIME_HTML_ONLY   Le message possède uniquement des parties MIME text/html
                  MIME_HTML_ONLY   Mensagem somente possui formato text/html
                  MIME_HTML_ONLY   Message only has text/html MIME parts
                  MIME_HTML_ONLY   MIME-Nachricht besteht nur aus HTML
            MIME_HTML_ONLY_MULTI   Bericht heeft enkel text/html MIME delen
            MIME_HTML_ONLY_MULTI   Mehrteilige MIME-Nachricht besteht nur aus HTML
            MIME_HTML_ONLY_MULTI   Mensagem diz ser multipart mas só possui formato text/html
            MIME_HTML_ONLY_MULTI   Message multipart uniquement en MIME text/html
            MIME_HTML_ONLY_MULTI   Multipart message only has text/html MIME parts
            MIME_HTML_ONLY_MULTI   Wiadomo¶æ wieloczê¶ciowa posiada tylko czê¶ci tekstowe/html MIME
                  MIME_HTML_ONLY   Wiadomo¶æ posiada tylko czê¶ci tekstowe/html MIME
                    MIME_NO_TEXT   No (properly identified) text body parts
            MIMEOLE_DIRECT_TO_MX   MIMEOLE + direct-to-MX
         MIMEPART_LIMIT_EXCEEDED   Message has too many MIME parts
                MIME_PHP_NO_TEXT   No text body parts, X-Mailer: PHP
                       __MIME_QP   Bevat een  quoted-printable bijlage
                       __MIME_QP   Contient en attachement en quoted-printable
                       __MIME_QP   Enthält Anhang in "quoted-printable"-Kodierung
                       __MIME_QP   Includes a quoted-printable attachment
               MIME_QP_LONG_LINE   Ligne quoted-printable de plus de 76 caractères
               MIME_QP_LONG_LINE   Linha do tipo Quoted-printable maior que 76 caracteres
               MIME_QP_LONG_LINE   Linia QP d³u¿sza ni¿ 76 znaków
               MIME_QP_LONG_LINE   "quoted-printable"-kodierte Zeile länger als 76 Zeichen
               MIME_QP_LONG_LINE   Quoted-printable line longer than 76 chars
               MIME_QP_LONG_LINE   Quoted-printable regel langer dan 76 karakters
                       __MIME_QP   Possui anexo no formato quoted-printable
                       __MIME_QP   Zawiera za³±cznik kodowany w Quoted-Printable
               MIME_SUSPECT_NAME   Extensão do arquivo não corresponde ao seu conteúdo
               MIME_SUSPECT_NAME   Le nom du fichier joint MIME semble suspect (virus ?)
               MIME_SUSPECT_NAME   MIME bestandsnaam komt niet overeen met inhoud
               MIME_SUSPECT_NAME   MIME-Dateiname entspricht nicht dem MIME-Typ
               MIME_SUSPECT_NAME   MIME filename does not match content
               MIME_SUSPECT_NAME   Nazwa pliku MIME nie zgadza siê z zawarto¶ci±
                    MISSING_DATE   Brakuje nag³ówka Data:
                    MISSING_DATE   Datumskopfzeile fehlt
                    MISSING_DATE   En-tête "Date:" absent
                    MISSING_DATE   Missing Date: header
                    MISSING_DATE   Não possui header Date
                    MISSING_FROM   Missing From: header
                  MISSING_HB_SEP   Missing blank line between message header and body
                  MISSING_HB_SEP   Não há uma linha separando o cabeçalho do corpo da mensagem
                 MISSING_HEADERS   Brakuje jednego z nag³ówków: Od, Dd lub Data
                 MISSING_HEADERS   Empfängeradresse ("To") fehlt
                 MISSING_HEADERS   Le message ne comporte pas l'en-tête To:
                 MISSING_HEADERS   Missing To: header
                 MISSING_HEADERS   Não possui o cabeçalho To:
                 MISSING_HEADERS   Ontbrekende Aan: header
                     MISSING_MID   Missing Message-Id: header
                     MISSING_MID   Não possui header Message-Id
             MISSING_MIME_HB_SEP   Falta linha em branco entre MIME header e Body
             MISSING_MIME_HB_SEP   Missing blank line between MIME header and body
                 MISSING_MIMEOLE   Bericht heeft een X-MSMail-Priority, maar geen X-MimeOLE
                 MISSING_MIMEOLE   Kopfzeile "X-MSMail-Priority" aber kein "X-MimeOLE"
                 MISSING_MIMEOLE   Mensagem possui X-MSMail-Priority mas não possui X-MimeOLE
                 MISSING_MIMEOLE   Message has X-MSMail-Priority, but no X-MimeOLE
                 MISSING_MIMEOLE   Possède un en-tête X-MSMail-Priority, mais pas de X-MimeOLE
                 MISSING_MIMEOLE   Wiadomo¶æ zawiera X-MSMail-Priority, lecz bez X-MimeOLE
                 MISSING_SUBJECT   Betreff ("Subject") fehlt
                 MISSING_SUBJECT   Missing Subject: header
                 MISSING_SUBJECT   Não possui header Subject
                 MIXED_AREA_CASE   Has area tag in mixed case
               MIXED_CENTER_CASE   Has center tag in mixed case
                        MIXED_ES   Too many es are not es
                 MIXED_FONT_CASE   Has font tag in mixed case
               __MIXED_HREF_CASE   Has anchor tags with mixed-up cases in non-quoted lines
                 MIXED_HREF_CASE   Has href in mixed case
                  MIXED_IMG_CASE   Has img tag in mixed case
            __ML_TURNS_SP_TO_TAB   A mailing list changing a space to a TAB
                 MONERO_DEADLINE   Monero cryptocurrency with a deadline
                MONERO_EXTORT_01   Extortion spam, pay via Monero cryptocurrency
                  MONERO_MALWARE   Monero cryptocurrency + malware bragging
                   MONERO_PAY_ME   Pay me via Monero cryptocurrency
                  MONEY_ATM_CARD   Lots of money on an ATM card
                      MONEY_BACK   Contém: "Money back guarantee"
                      MONEY_BACK   Gwarancja zwrotu pieniêdzy
                      MONEY_BACK   Mit Geld-zurück Garantie
                      MONEY_BACK   Money back guarantee
                      MONEY_BACK   Niet-goed-geld-terug garantie
                      MONEY_BACK   Vous garantit un "remboursement si insatisfait" (en anglais)
                      MONEY_FORM   Lots of money if you fill out a form
                MONEY_FORM_SHORT   Lots of money if you fill out a short form
                   MONEY_FRAUD_3   Lots of money and several fraud phrases
                   MONEY_FRAUD_5   Lots of money and many fraud phrases
                   MONEY_FRAUD_8   Lots of money and very many fraud phrases
            MONEY_FREEMAIL_REPTO   Lots of money from someone using free email?
                   MONEY_FROM_41   Lots of money from Africa
                MONEY_FROM_MISSP   Lots of money and misspaced From
                    MONEY_NOHTML   Lots of money in plain text
                        MORE_SEX   Fala sobre um maior desejo por sexo
                        MORE_SEX   Parle d'augmenter le désir sexuel
                        MORE_SEX   Talks about a bigger drive for sex
                        MORE_SEX   Werden Sie sexuell aktiver
            MPART_ALT_DIFF_COUNT   HTML and text parts are different
            MPART_ALT_DIFF_COUNT   Versão HTML e versão Texto da mensagem são diferentes
                  MPART_ALT_DIFF   HTML and text parts are different
                  MPART_ALT_DIFF   HTML en tekst delen zijn verschillend
                  MPART_ALT_DIFF   Nachrichtentext im Text- und HTML-Format unterscheiden sich
                  MPART_ALT_DIFF   Versão HTML e versão Texto da mensagem são diferentes
           MSGID_DOLLARS_URI_IMG   Suspicious Message-ID and image
           MSGID_FROM_MTA_HEADER   Kopfzeile "Message-ID" von fremdem Senderechner hinzugefügt
           MSGID_FROM_MTA_HEADER   Message-ID ajouté par un relais
           MSGID_FROM_MTA_HEADER   Message-Id foi adicionado por um relay
           MSGID_FROM_MTA_HEADER   Message-Id was added by a relay
           MSGID_FROM_MTA_HEADER   Message-Id was door een relay toegevoegd
           MSGID_FROM_MTA_HEADER   Message-Id zosta³ dodany przez relay
                  MSGID_HDR_MALF   Has invalid message ID header
               MSGID_MULTIPLE_AT   Message-ID contains multiple '@' characters
               MSGID_MULTIPLE_AT   Message-ID contains multiple '@' characters
           MSGID_OUTLOOK_INVALID   Gefälschte Kopfzeile "Message-ID" im Format von Outlook Express
           MSGID_OUTLOOK_INVALID   Message-ID falsifié (fortmat Outlook Express)
           MSGID_OUTLOOK_INVALID   Message-Id é falso (no formato do Outlook Express)
           MSGID_OUTLOOK_INVALID   Message-Id is fake (in Outlook Express format)
           MSGID_OUTLOOK_INVALID   Message-Id is nep (in Outlook Express formaat)
           MSGID_OUTLOOK_INVALID   Sfa³szowany Message-Id (w formacie Outlook Express)
                     MSGID_RANDY   Message-Id bevat een patroon dat wordt gebruikt in SPAM
                     MSGID_RANDY   Message-Id has pattern used in spam
                     MSGID_RANDY   Message-Id tem padrão comum encontrado em spam
                     MSGID_RANDY   Muster in Kopfzeile "Message-ID" typisch für Spam
                     MSGID_SHORT   Message-ID é curto demais
                     MSGID_SHORT   Message-ID is unusually short
                 MSGID_SPAM_CAPS   Kopfzeile "Message-ID" von Spam-Software erzeugt (Großbuchstaben)
                 MSGID_SPAM_CAPS   Message-Id conhecido como spam (caps variant)
                 MSGID_SPAM_CAPS   Spam tool Message-Id: (caps variant)
              MSGID_SPAM_LETTERS   Kopfzeile "Message-ID" von Spam-Software erzeugt (Buchstaben)
              MSGID_SPAM_LETTERS   Message-Id conhecido como spam (letters variant)
              MSGID_SPAM_LETTERS   Spam tool Message-Id: (letters variant)
              MSGID_SPAM_LETTERS   Spam tool Message-Id: (letters variant)
                MSGID_YAHOO_CAPS   Kopfzeile "Message-ID" enthält GROSSBUCHSTABEN@yahoo.com
                MSGID_YAHOO_CAPS   Message-ID has ALLCAPS@yahoo.com
                MSGID_YAHOO_CAPS   Message-ID possui MAIUSCULAS@yahoo.com
                  MSM_PRIO_REPTO   MSMail priority header + Reply-to + short subject
                    MULTI_FORGED   Cabeçalho Received contém várias entradas forjadas
                    MULTI_FORGED   les en-têtes "Received" montrent de nombreuses falsifications
                    MULTI_FORGED   Mehrfach gefälschte "Received"-Kopfzeilen
                    MULTI_FORGED   Nag³ówki Received: wykazuj± wielokrotne fa³szowanie
                    MULTI_FORGED   Received headers indicate multiple forgeries
                    MULTI_FORGED   Received headers wijzen op meerdere vervalsingen
                  MXG_EMAIL_FRAG   URI with email in fragment
                 __MXG_LOWER_HDR   lower case header
                __MXG_PHONE_OBFU   Has an obfuscated phone number
                __MXG_UNSUB_LINK   Contains an unsubscribe link
                      NA_DOLLARS   Fala sobre milhões de dólares norte americanos ou canadenses
                      NA_DOLLARS   Handelt von einer Million Dollar aus den US oder Kanada
                      NA_DOLLARS   O milionie Pó³nocno Amerykañskich dolarów
                      NA_DOLLARS   Parle d'un million de dollars "nord-américains"
                      NA_DOLLARS   Praat over een miljoen Noord-Amerikaanse dollars
                      NA_DOLLARS   Talks about a million North American dollars
                      NA_DOLLARS   Talks about a million North American dollars
        NEWEGG_IMG_NOT_RCVD_NEGG   Newegg hosted image but message not from Newegg
                    NICE_REPLY_A   Looks like a legit reply (A)
            NML_ADSP_CUSTOM_HIGH   ADSP custom_high foi atingida, e não foi de uma mailing list
            NML_ADSP_CUSTOM_HIGH   ADSP custom_high hit, and not from a mailing list
             NML_ADSP_CUSTOM_LOW   ADSP custom_low foi atingida, e não foi de uma mailing list
             NML_ADSP_CUSTOM_LOW   ADSP custom_low hit, and not from a mailing list
             NML_ADSP_CUSTOM_MED   ADSP custom_med foi atingida, e não foi de uma mailing list
             NML_ADSP_CUSTOM_MED   ADSP custom_med hit, and not from a mailing list
                 NO_DNS_FOR_FROM   Adresse From: inconnue en DNS (pas d'enregistrement MX)
                 NO_DNS_FOR_FROM   Domain der Absendeadresse nicht im DNS registriert (kein MX/A Eintrag)
                 NO_DNS_FOR_FROM   Domein in Van heeft geen MX of A DNS record
                 NO_DNS_FOR_FROM   Domena w nag³ówku Do: nie posiada wpisu w DNS (MX lub A)
                 NO_DNS_FOR_FROM   Envelope sender has no MX or A DNS records
                 NO_DNS_FOR_FROM   Remetente não possui registros MX ou A no DNS
             NO_FM_NAME_IP_HOSTN   No From name + hostname using IP address
              NO_HEADERS_MESSAGE   Mensagem parece não conter grande parte dos cabeçalhos RFC-822
              NO_HEADERS_MESSAGE   Message appears to be missing most RFC-822 headers
                      NO_MEDICAL   Bez badañ medycznych
                      NO_MEDICAL   Contient "No Medical Exams" (sans examen médical)
                      NO_MEDICAL   Contém: "No Medical Exams"
                      NO_MEDICAL   Geen medische keuring
                      NO_MEDICAL   Keine medizinischen Examen nötig
                      NO_MEDICAL   No Medical Exams
             NONEXISTENT_CHARSET   Character set doesn't exist
             NONEXISTENT_CHARSET   Codificação inexistente
             NONEXISTENT_CHARSET   Den angegebenen Zeichensatz gibt es nicht
             NONEXISTENT_CHARSET   Karakterset bestaat niet
             NONEXISTENT_CHARSET   Message rédigé dans un jeu de caractères inexistant
             NONEXISTENT_CHARSET   Nieznany zestaw znaków (jêzyk).
                 NO_PRESCRIPTION   Contém a frase "No prescription needed"
                 NO_PRESCRIPTION   No prescription needed
             NO_RDNS_DOTCOM_HELO   Comando HELO enviado como um provedor confiável, mas não possui rDNS
             NO_RDNS_DOTCOM_HELO   HELO de F.A.I. important, mais pas de rDNS
             NO_RDNS_DOTCOM_HELO   HELO-Identifikation als großer Provider, aber rDNS-Name inkorrekt
             NO_RDNS_DOTCOM_HELO   Host HELO'd als een grote internet provider ISP, maar heeft geen rDNS
             NO_RDNS_DOTCOM_HELO   Host HELO'd as a big ISP, but had no rDNS
             NO_RDNS_DOTCOM_HELO   Odpowied¼ HELO hosta pokazuje wielkiego ISP, lecz brakuje rDNS
                     NO_RECEIVED   Informação: mensagem não possui cabeçalho Received:
                     NO_RECEIVED   Informational: message has no Received headers
                       NO_RELAYS   Informação: mensagem não foi recebida via SMTP
                       NO_RELAYS   Informational: message was not relayed via SMTP
               NORMAL_HTTP_TO_IP   Benutzt eine IP-Adresse (a.b.c.d) in einem Hyperlink
               NORMAL_HTTP_TO_IP   Gebruikt een "dotted-decimal" IP adres in een URL
               NORMAL_HTTP_TO_IP   URI: Contient une adresse IP en notation décimale
               NORMAL_HTTP_TO_IP   URI host has a public dotted-decimal IPv4 address
               NORMAL_HTTP_TO_IP   Usa um endereço IP na URL
               NORMAL_HTTP_TO_IP   U¿ywa kropkowo-dziesiêtnego adresu IP w URL
                     NOT_ADVISOR   Contient "Not registered investment advisor"
                     NOT_ADVISOR   Contém "Not registered investment advisor"
                     NOT_ADVISOR   Dreht sich um einen nicht registrierten Investmentberater
                     NOT_ADVISOR   Geen geregistreerde beleggings adviseur
                     NOT_ADVISOR   Niezarejestrowany doradca inwestycyjny
                     NOT_ADVISOR   Not registered investment advisor
                        NOT_SPAM   I'm not spam! Really! I'm not, I'm not, I'm not!
              __NSL_ORIG_FROM_41   Originates from 41.0.0.0/8
              __NSL_RCVD_FROM_41   Received from 41.0.0.0/8
              NSL_RCVD_FROM_USER   Received from User
              NSL_RCVD_HELO_USER   Received from HELO User
                    NULL_IN_BODY   Message has NUL (ASCII 0) byte in message
               NUMERIC_HTTP_ADDR   Benutzt eine einzige Zahl als IP-Adresse in einem Hyperlink
               NUMERIC_HTTP_ADDR   Gebruikt een numeriek IP adres in een URL
               NUMERIC_HTTP_ADDR   Uses a numeric IP address in URL
               NUMERIC_HTTP_ADDR   Utilise une adresse IP, sans points, dans une URL
               NUMERIC_HTTP_ADDR   Utiliza um endereço em número IP na URL
               NUMERIC_HTTP_ADDR   U¿ywa kropkowo-dziesiêtnego adresu IP w URL
                    OBFU_BITCOIN   Obfuscated BitCoin references
                  OBFU_JVSCR_ESC   Injects content using obfuscated javascript
             OBFUSCATING_COMMENT   Commentaires HTML inutiles destinés à camoufler le texte
             OBFUSCATING_COMMENT   HTML commentaar om het bericht te verdoezelen
             OBFUSCATING_COMMENT   HTML comments which obfuscate text
             OBFUSCATING_COMMENT   HTML-Kommentar versucht Text zu verschleiern
             OBFUSCATING_COMMENT   HTML possui comentários com texto suspeito
             OBFUSCATING_COMMENT   Komentarze HTML zaciemniaj± tekst
                OBFU_TEXT_ATTACH   Text attachment with non-text MIME type
                   OBFU_UNSUB_UL   Obfuscated unsubscribe text
                  OBSCURED_EMAIL   Bevat een rot13ed adres
                  OBSCURED_EMAIL   Eventuell ROT13-kodierte E-mail-Adresse im Text
                  OBSCURED_EMAIL   Le message semble contenir une adresse mail camouflée par rot13
                  OBSCURED_EMAIL   Mensagem tenta esconder um endereço de email com codificação ROT13
                  OBSCURED_EMAIL   Message seems to contain rot13ed address
                  OBSCURED_EMAIL   Wiadomo¶æ zdaje siê zawieraæ zrotowany (rot13) adres
                 ODD_FREEM_REPTO   Has unusual reply-to header
                        ONE_TIME   Contém: "One Time (alguma coisa)"
                        ONE_TIME   Eenmalige afzettingspraktijk
                        ONE_TIME   Einmaliges Angebot/Gelegenheit
                        ONE_TIME   Jednokrotna grabie¿
                        ONE_TIME   One Time Rip Off
                 ONLINE_PHARMACY   Apteka on-line
                 ONLINE_PHARMACY   Contém "Online Pharmacy"
                 ONLINE_PHARMACY   Internetapotheke
                 ONLINE_PHARMACY   Online apotheek
                 ONLINE_PHARMACY   Online Pharmacy
                 ONLINE_PHARMACY   Produits pharmaceutiques en ligne
               OOOBOUNCE_MESSAGE   Out Of Office bounce message
                  PART_CID_STOCK   Has a spammy image attachment (by Content-ID)
             PART_CID_STOCK_LESS   Has a spammy image attachment (by Content-ID, more specific)
                 PAYPAL_PHISH_06   Paypal mail passed through both paypal and MSFT infrastructure, has obfuscated phone number; VERY high fraud probability
                 PAYPAL_PHISH_07   Paypal mail passed through both paypal and MSFT infrastructure; high fraud probability
            PDS_BAD_THREAD_QP_64   Bad thread header - short QP
                      PDS_BTC_ID   FP reduced Bitcoin ID
                   PDS_BTC_MSGID   Bitcoin ID with T_MSGID_NOFQDN2
                    PDS_BTC_NTLD   Bitcoin suspect NTLD
         PDS_FRNOM_TODOM_DBL_URL   From Name to domain, double URL
        PDS_FRNOM_TODOM_NAKED_TO   Naked to From name equals to Domain
               PDS_FROM_2_EMAILS   From header has multiple different addresses
         PDS_FROM_NAME_TO_DOMAIN   From:name looks like To:domain
               PDS_HELO_SPF_FAIL   High profile HELO that fails SPF
             PDS_NAKED_TO_NUMERO   Naked-to, numberonly domain
               PDS_OTHER_BAD_TLD   Untrustworthy TLDs
PDS_TONAME_EQ_TOLOCAL_FREEM_FORGE   Forged replyto and __PDS_TONAME_EQ_TOLOCAL
                  PERCENT_RANDOM   Mensagem contém uma macro randômica
                  PERCENT_RANDOM   Message has a random macro in it
                    PHISH_ATTACH   Attachment filename suspicious, probable phishing
            PHISH_AZURE_CLOUDAPP   Link to known phishing web application
                  PHISH_FBASEAPP   Probable phishing via hosted web app
                   PHP_NOVER_MUA   Mail from PHP with no version number
                 PHP_ORIG_SCRIPT   Sent by bot & other signs
                  PHP_SCRIPT_MUA   Sent by PHP script, no version number
                      PHP_SCRIPT   Sent by PHP script
                     PLING_QUERY   Assunto contém exclamação e interrogação
                     PLING_QUERY   Betreff enthält Ausrufe- und Fragezeichen
                     PLING_QUERY   Le sujet a un point d'interrogation ET un point d'exclamation
                     PLING_QUERY   Onderwerp heeft een uitroepteken en een vraagteken
                     PLING_QUERY   Subject has exclamation mark and question mark
                     PLING_QUERY   Temat zawiera wykrzyknik i pytajnik
         POSSIBLE_APPLE_PHISH_02   Claims to be from apple but not processed by any apple MTA
          POSSIBLE_EBAY_PHISH_02   Claims to be from ebay but not processed by any ebay MTA
          POSSIBLE_GMAIL_PHISHER   Apparent phishing email sent from a gmail account
        POSSIBLE_PAYPAL_PHISH_01   Claims to be from paypal but has non-paypal from email address
        POSSIBLE_PAYPAL_PHISH_02   Claims to be from paypal but not processed by any paypal MTA
          PP_CROSSTALK_GOOG_MSFT   MTA GOOG but Repto MSFT - possible phishing
         PP_MIME_FAKE_ASCII_TEXT   MIME text/plain claims to be ASCII but isn't
           PP_TOO_MUCH_UNICODE02   Is text/plain but has many unicode escapes
           PP_TOO_MUCH_UNICODE05   Is text/plain but has many unicode escapes
            PREST_NON_ACCREDITED   Contém "Prestigious Non-Accredited Universities"
            PREST_NON_ACCREDITED   Fait référence a une "prestigieuse université" non reconnue
            PREST_NON_ACCREDITED   Kaufen Sie Studienabschlüsse obskurer Universitäten
            PREST_NON_ACCREDITED   'Prestigieuze "Non-Accredited" Universiteiten'
            PREST_NON_ACCREDITED   'Prestigious Non-Accredited Universities'
            PREST_NON_ACCREDITED   'Presti¿owe nieakredytowane uniwersytety'
             PREVENT_NONDELIVERY   Mensagem possui cabeçaho Prevent-NonDelivery-Report
             PREVENT_NONDELIVERY   Message has Prevent-NonDelivery-Report header
           PRICES_ARE_AFFORDABLE   Mensagem diz que os preços são baixos
           PRICES_ARE_AFFORDABLE   Message says that prices aren't too expensive
                  PUMPDUMP_MULTI   Pump-and-dump stock scam phrases
                        PUMPDUMP   Pump-and-dump stock scam phrase
                    PUMPDUMP_TIP   Pump-and-dump stock tip
                     PYZOR_CHECK   Gelistet im Pyzor-System (https://pyzor.readthedocs.io/en/latest/)
                     PYZOR_CHECK   Gevonden in Pyzor (https://pyzor.readthedocs.io/en/latest/)
                     PYZOR_CHECK   Listado na Pyzor (https://pyzor.readthedocs.io/en/latest/)
                     PYZOR_CHECK   Listed in Pyzor (https://pyzor.readthedocs.io/en/latest/)
                     PYZOR_CHECK   Message listé par Pyzor, voir https://pyzor.readthedocs.io/en/latest/
                     PYZOR_CHECK   Na li¶cie Pyzor (https://pyzor.readthedocs.io/en/latest/)
          RAND_HEADER_LIST_SPOOF   Random gibberish message header(s) + pretending to be a mailing list
                RAND_HEADER_MANY   Multiple random gibberish message headers
                RAND_MKTG_HEADER   Has partially-randomized marketing/tracking header(s)
                   RATWARE_EFROM   Bulk email fingerprint (envfrom) found
                   RATWARE_EFROM   Detectado como email em massa já conhecido (envfrom)
                 RATWARE_EGROUPS   Bulk email fingerprint (eGroups) found
                 RATWARE_EGROUPS   Bulk email kenmerk (eGroups) gevonden
                 RATWARE_EGROUPS   Detectado como email em massa já conhecido (eGroups)
                 RATWARE_EGROUPS   Nachrichtenstruktur weist auf Spam-Software hin (eGroups)
                 RATWARE_EGROUPS   Trace de logiciel de mailing en masse (eGroups) dans les en-têtes
                 RATWARE_EGROUPS   Znaleziono oznaczenie  przesy³ki masowej (eGroups)
               RATWARE_HASH_DASH   Bevat een hashbuster in Send-Safe opmaak
               RATWARE_HASH_DASH   Contains a hashbuster in Send-Safe format
               RATWARE_HASH_DASH   Contient un "hashbuster" au format Send-Safe
               RATWARE_HASH_DASH   Contém hashbuster no formato Sender-Safe
               RATWARE_HASH_DASH   Enthält Abwehrmaßnahme gegen Anti-Spam-Software ("hashbuster")
               RATWARE_HASH_DASH   Zawiera zabezpieczenia przeciwko detekcji spamu w formacie Send-Safe
           RATWARE_MOZ_MALFORMED   Bulk email fingerprint (Mozilla malformed) found
           RATWARE_MOZ_MALFORMED   Detectado como email em massa já conhecido (Mozilla malformed)
           RATWARE_MOZ_MALFORMED   Kopfzeilen enthalten gefälschte Hinweise auf Mozilla
            RATWARE_MPOP_WEBMAIL   Bulk email fingerprint (mPOP Web-Mail)
            RATWARE_MPOP_WEBMAIL   Detectado como email em massa já conhecido (mPOP Web-Mail)
                 RATWARE_MS_HASH   Bulk email fingerprint (msgid ms hash) found
                 RATWARE_MS_HASH   Detectado como email em massa já conhecido (msgid ms hash)
                 RATWARE_NAME_ID   Bulk email fingerprint (msgid from) found
                 RATWARE_NAME_ID   Detectado como email em massa já conhecido (msgid from)
                 RATWARE_NO_RDNS   Suspicious MsgID and MIME boundary + no rDNS
            RATWARE_OE_MALFORMED   En-tête X-Mailer indique No de version Outlook Express malformé
            RATWARE_OE_MALFORMED   Kopfzeilen enthalten gefälschte Hinweise auf Outlook Express
            RATWARE_OE_MALFORMED   Nag³ówek X-Mailer podaje z³± wersjê Outlook Express
            RATWARE_OE_MALFORMED   X-Mailer bevat misvormde Outlook Express versie
            RATWARE_OE_MALFORMED   X-Mailer has malformed Outlook Express version
            RATWARE_OE_MALFORMED   X-Mailer mal-formado tentando indicar uma versão do Outlook Express
          RATWARE_OUTLOOK_NONAME   Bulk email fingerprint (Outlook no name) found
          RATWARE_OUTLOOK_NONAME   Detectado como email em massa já conhecido (Outlook no name)
                 RATWARE_RCVD_AT   Bulk email fingerprint (Received @) found
                 RATWARE_RCVD_AT   Detectado como email em massa já conhecido (Received @)
                 RATWARE_RCVD_AT   "Received"-Kopfzeile mit @-Zeichen
                 RATWARE_RCVD_PF   Bulk email fingerprint (Received PF) found
                 RATWARE_RCVD_PF   Detectado como email em massa já conhecido (Received PF)
                 RATWARE_RCVD_PF   Gefälschte "Received"-Kopfzeile von Postfix
